mLL,ptLL,etmiss,mtw,lep1_pt,lep1_eta,lep1_E,lep1_phi,lep1_ch,lep1_ID,lep2_pt,lep2_eta,lep2_E,lep2_phi,lep2_ch,lep2_ID,lep3_pt,lep3_eta,lep3_E,lep3_phi,lep3_ch,lep3_ID,weight
93.217,12.4705,136.067,75.8291,49.0061,-0.193272,49.9244,-1.0198,1,13,44.5405,-0.400309,48.1573,1.87192,-1,13,22.94,-0.680182,28.4543,-0.699959,-1,11,1
90.5922,170.902,50.1426,118.191,137.412,-0.174216,139.503,-0.589846,-1,11,69.6874,-0.120321,70.1925,0.273528,-1,13,55.9207,-0.104979,56.2291,-1.67318,1,11,1
93.4316,96.7978,78.1185,78.9716,98.7018,0.264369,102.171,0.802268,1,11,43.1179,1.22037,79.4139,-1.13048,1,13,29.4072,-0.480733,32.8712,2.5878,-1,11,1
96.8674,56.0883,30.9431,71.4611,53.8649,1.00758,83.6001,0.216145,1,11,41.6596,-0.782545,55.0798,-2.84246,-1,13,26.7178,1.40846,57.8997,-1.5899,1,13,1
88.6208,75.7985,51.6317,70.0768,57.1405,-1.07081,93.1526,-1.09379,1,11,45.5839,-0.0360595,45.6135,-2.58725,-1,11,32.0433,2.18642,144.445,-2.09704,1,11,1
89.1727,103.717,46.2084,48.7413,84.7783,0.626308,101.957,0.131024,1,13,65.8465,2.24092,313.046,2.64077,-1,13,34.2021,-0.556544,39.6373,-1.01308,-1,13,1
89.985,10.6741,55.8065,104.2,48.9684,-1.16486,86.1215,-0.530542,1,13,42.1381,-0.0916736,42.3153,1.23107,-1,11,38.366,-1.0849,63.2477,-2.15951,1,11,1
100.864,46.296,54.2495,95.4484,65.6305,-1.35196,135.322,1.84485,1,11,47.3784,1.9069,162.999,-2.16972,1,11,44.8309,-1.54939,110.305,-2.07904,-1,11,1
90.526,19.7336,64.2982,71.9162,52.0498,1.54174,127.177,0.0213098,1,13,34.4457,2.30721,174.741,2.95193,-1,13,20.5974,1.20374,37.4115,-1.33798,1,13,1
85.6899,133.538,82.2308,71.4061,73.0847,-0.464509,81.1122,-2.14206,1,13,61.6279,0.715022,78.0645,-1.87676,-1,13,51.1583,-0.349369,54.3124,0.546409,1,13,1
83.672,153.607,69.4932,94.1764,102.701,-0.0097793,102.706,2.81344,-1,11,54.6408,0.970575,82.4619,-3.01076,1,11,50.0889,1.80508,156.401,0.21291,1,13,1
92.4973,113.154,51.5015,83.9646,97.2609,0.349447,103.26,-2.70623,1,11,67.3462,0.0186995,67.358,-0.470127,-1,11,59.0391,-1.08789,97.5599,0.45536,1,11,1
97.5443,92.3092,37.3641,64.1756,93.884,1.48056,217.009,1.18061,-1,13,63.9993,0.0338533,64.036,-2.59334,1,11,39.7154,1.25707,75.4512,-0.643723,1,13,1
86.577,15.3457,31.4927,73.8447,43.3558,1.58871,110.592,0.338634,-1,11,31.8523,-0.837023,43.6771,-2.09714,1,11,29.2788,0.974424,44.3143,1.54505,-1,11,1
89.2204,37.3065,33.1295,68.5108,53.8864,0.579078,63.1767,0.569713,-1,13,34.5209,0.557487,40.0257,-1.79839,-1,11,33.911,-1.20323,61.5669,0.19016,1,11,1
94.2263,100.306,35.5821,97.146,107.949,-1.90437,370.485,-1.96835,1,13,99.2862,-1.6705,273.186,1.71233,1,13,29.6034,-1.82725,94.4,-0.0010678,-1,13,1
91.5924,33.6397,67.7567,61.003,52.9871,1.76945,159.969,0.938802,-1,11,34.1513,1.61423,89.1873,-2.03209,1,13,29.2185,0.517009,33.2113,-2.81742,1,11,1
90.6805,61.8918,60.7662,95.1731,78.2391,-1.96979,285.911,0.381311,1,13,52.6279,0.773731,69.1829,-1.55217,1,13,20.5014,-0.83349,28.0447,2.95885,-1,13,1
95.6169,141.457,32.5788,42.0988,97.8594,-0.65332,119.497,-2.76185,1,11,74.2401,-0.917074,107.709,-1.09761,-1,11,72.8637,-0.623358,87.4846,2.31811,-1,11,1
93.2325,150.317,53.0318,70.1162,105.028,-0.263161,108.685,-0.94149,-1,11,59.0568,-1.07911,96.9108,-0.0796871,1,11,39.173,-0.833708,53.5941,1.80115,-1,13,1
90.2218,51.4533,51.2575,67.304,60.8781,-0.453178,67.2371,-1.76292,-1,11,45.1283,1.74647,133.325,1.00291,1,13,24.2174,-1.87994,81.198,0.39979,1,11,1
92.6055,163.744,146.938,95.0618,106.894,-1.0091,166.096,-2.91608,1,13,57.7783,-2.10988,241.76,-2.69342,-1,13,26.2929,-0.743266,33.8963,1.89496,-1,13,1
91.8732,110.619,88.3182,118.9,96.7292,-0.937685,142.463,-1.34266,-1,11,84.7837,0.0259393,84.8123,-2.71465,-1,11,49.6927,0.791656,66.0948,2.30879,1,11,1
91.5188,104.858,43.656,89.9549,100.789,1.32947,203.778,-1.72064,-1,11,82.5187,2.17083,366.367,2.41697,1,13,33.1977,0.689309,41.4018,2.95212,1,11,1
91.3944,53.9541,35.0877,71.1506,134.939,-1.34297,276.048,-2.05569,1,13,76.9682,0.652737,93.9556,0.519367,1,13,28.9769,0.519676,32.9787,3.13278,-1,13,1
95.0926,178.111,102.212,92.7829,121.218,-1.78154,370.162,-0.425377,1,13,64.1101,-0.901348,91.9641,0.164078,-1,13,21.0573,-1.21781,38.6997,0.633807,1,13,1
93.6318,87.3997,65.6621,64.2693,87.6971,-2.10109,363.829,1.45537,1,13,25.4049,0.179592,25.8157,0.295257,-1,11,20.7228,-0.635997,25.0573,-3.12415,-1,13,1
88.6411,72.103,47.7768,121.592,98.965,-2.19892,451.586,-0.703445,1,11,54.7234,-0.814566,73.9048,2.05886,-1,13,52.286,-0.0820845,52.4623,-2.56085,1,13,1
100.008,109.163,65.8745,87.9566,116.1,-1.47172,266.231,-0.149295,-1,13,87.0381,-0.332536,91.895,-2.34727,1,13,29.2684,-1.94818,104.758,1.78546,1,13,1
87.9876,125.621,84.1125,48.6733,73.2548,-0.650469,89.3065,-0.296443,1,13,67.4939,0.877172,95.1681,1.96646,-1,11,63.8681,0.315869,67.0809,-1.12351,-1,13,1
89.1193,115.454,134.655,75.7343,79.6093,2.34184,417.809,-0.711206,-1,13,71.925,1.68455,200.512,1.04523,1,13,59.6666,1.72363,172.533,0.489994,1,13,1
92.8147,70.876,35.1783,63.1321,72.9956,2.12409,309.676,0.391066,1,11,37.9319,0.133176,38.2688,-2.8583,-1,11,33.6776,2.27848,166.103,-2.57126,1,11,1
91.8836,40.8978,31.0008,59.9357,50.8259,1.91295,175.876,1.38992,1,13,49.6596,1.82889,158.602,-2.5897,-1,13,40.4274,0.683634,50.2482,-1.64076,-1,13,1
96.9577,88.3494,55.7114,65.0963,99.6512,2.17118,442.584,-2.39123,-1,13,49.7507,-1.24398,93.4726,-0.152978,1,13,31.4569,2.09752,130.054,1.80132,1,13,1
90.7381,62.3549,40.7868,81.213,59.2076,-0.41251,64.317,2.82715,1,11,50.8869,-0.428092,55.6214,-1.51027,-1,11,47.0177,0.939925,69.3616,-0.221167,1,13,1
92.2595,78.6428,62.1597,45.686,92.5265,0.666641,113.859,1.93446,-1,11,27.4231,0.319649,28.8361,-0.300603,1,11,25.1232,-0.525424,28.6718,-0.341918,1,13,1
84.9868,170.095,73.2374,88.0909,131.288,-0.134337,132.474,-0.769113,1,13,43.5446,-1.08666,71.8856,-0.227896,-1,13,26.5282,-1.71838,76.3332,-1.74619,-1,13,1
91.7306,149.804,52.7569,129.907,134.791,0.384229,144.864,-1.87534,1,11,128.288,-2.37273,694.026,0.862447,-1,13,21.7406,-0.807519,29.2228,1.01801,1,13,1
85.912,18.3924,38.7228,75.8368,41.5321,0.130556,41.8867,2.61966,1,13,39.7148,2.21836,184.694,-1.77638,1,11,23.1628,1.83369,74.3153,-0.492203,-1,13,1
90.3813,21.3083,119.425,68.0097,144.743,-0.650575,176.47,2.33507,1,13,45.5961,-1.11799,77.1861,-1.51907,-1,13,45.3215,-0.705418,57.0733,1.14942,1,13,1
92.2657,27.5847,89.8156,80.8438,51.7558,-2.30217,261.262,-1.50556,1,13,30.3429,-1.10482,50.8239,2.07845,-1,13,23.4383,-0.0854863,23.5242,-2.513,-1,13,1
95.5405,61.6241,41.9629,81.7268,69.6614,1.17037,123.073,2.45177,-1,11,65.8697,1.47274,151.187,0.600732,-1,13,42.2813,0.806476,56.7929,-1.75699,1,11,1
88.8664,58.8292,34.1296,33.3815,66.7069,1.59144,170.584,0.570285,-1,11,39.8648,1.57644,100.547,2.64715,1,11,39.7801,2.31053,202.461,-2.52662,1,11,1
87.9481,18.4257,32.9082,67.3791,48.2792,-2.10328,200.723,-0.773994,-1,13,35.0565,2.38994,192.89,-1.96207,-1,11,31.9064,-1.11121,53.7176,2.15183,1,13,1
93.6694,73.6525,88.8594,31.5522,76.4736,-0.132304,77.144,0.58922,1,13,42.3366,-0.29199,44.1543,2.50929,-1,13,26.8282,-0.317514,28.1921,0.295145,-1,13,1
90.686,88.8012,97.3691,74.6349,94.7054,-2.04229,371.148,3.05172,1,11,36.6685,-2.36446,196.77,2.63219,1,13,31.9779,-2.18402,143.813,-1.30555,-1,11,1
90.8842,3.1842,44.6771,81.3191,53.7569,-0.0193345,53.7669,1.80017,1,11,41.6942,0.207814,42.5979,2.93536,-1,13,40.8983,1.09962,68.219,-0.280914,1,13,1
89.8785,5.4989,39.2648,31.0723,41.9197,0.547982,48.3727,2.91341,1,11,37.6898,-0.466592,41.8675,-0.316611,-1,11,27.7229,1.61059,72.1567,-1.24675,1,13,1
90.9136,21.6213,49.181,66.9915,54.5444,-0.223232,55.9091,-1.50288,-1,11,38.708,-0.091397,38.8698,1.96046,1,11,25.658,-1.42748,56.5517,-2.52376,-1,13,1
90.8323,49.748,42.7321,87.2779,62.9628,1.12385,107.09,1.62429,1,11,50.1988,1.56995,125.86,-2.75082,1,11,25.5518,-0.132323,25.7758,-0.675093,-1,11,1
88.4958,77.5516,131.486,87.6443,53.1276,-0.188352,54.0728,-0.901875,1,13,32.3979,1.53734,78.8429,-1.80105,-1,13,23.8449,0.610588,28.4296,0.455745,1,11,1
93.2235,104.205,72.708,84.4649,56.9061,0.863465,79.4712,-2.29381,-1,13,47.3994,-0.748923,61.3254,-2.20573,1,13,46.458,0.199875,47.3892,2.64906,-1,13,1
94.7328,26.2137,66.48,79.3241,46.7159,-0.954179,69.6456,0.570062,-1,11,25.9535,-2.1615,114.187,1.76195,1,13,20.7686,1.00925,32.2747,-2.69127,1,11,1
89.3322,71.451,248.287,89.5011,144.827,-0.0917716,145.437,-2.20197,-1,11,62.1137,-0.46971,69.0927,-2.10765,1,13,45.9534,-1.15812,80.3727,-0.38482,-1,13,1
92.5372,14.6243,38.9305,78.1085,39.6678,1.03724,62.9896,-1.16954,1,11,29.0511,0.113608,29.239,0.925671,-1,13,28.3508,-2.03101,109.902,-1.70127,1,13,1
90.6984,72.7657,40.4628,93.1438,98.0147,0.378308,105.113,0.0633364,1,11,60.6488,0.17375,61.5665,-2.65583,-1,11,38.6811,1.35246,79.7897,-1.11069,1,11,1
93.8544,63.834,60.1352,74.6049,62.0749,-0.6517,75.7301,-1.37715,-1,11,38.6655,0.370632,41.3517,0.462161,1,11,36.3721,0.653161,44.4104,1.57921,-1,11,1
92.0657,54.8883,73.42,71.8938,109.501,1.08544,180.594,-1.77931,1,11,61.5898,1.12708,105.03,-0.504118,1,13,34.8215,2.09965,144.262,-2.55818,-1,13,1
86.9458,8.78002,39.3953,65.0116,44.3886,1.3682,92.8354,0.638474,1,13,42.4681,1.1471,73.61,-2.30547,-1,13,27.4736,-1.75506,81.826,0.661726,1,13,1
94.0207,58.7963,88.6128,94.2535,79.101,-1.70701,225.195,0.60875,1,13,28.6378,-2.25183,137.609,3.10524,-1,13,25.107,-0.064203,25.1588,0.9568,1,11,1
84.5215,41.4603,40.9644,78.1331,39.5755,-0.520565,45.0599,2.8316,1,11,39.2312,0.521358,44.6849,0.0615066,1,11,36.8997,1.8719,122.773,2.05274,-1,11,1
86.5198,46.0861,65.0247,81.3608,58.7767,0.958056,87.8789,-0.0660659,1,11,36.4852,0.654156,44.5739,-1.58938,-1,11,26.3573,-0.209254,26.9365,2.21722,-1,11,1
91.2063,105.923,42.3501,96.8882,104.14,1.04257,166.053,2.73853,-1,13,76.4929,0.754441,99.3145,-1.16241,1,11,48.9905,1.72218,141.47,0.00115902,-1,11,1
85.9032,24.8506,34.1798,36.9019,44.4248,-0.146302,44.9011,0.496045,1,11,37.3971,0.950993,55.6216,2.70646,-1,13,26.1495,-1.62047,68.6852,-2.14632,-1,11,1
91.349,35.5894,64.4195,81.877,46.3009,0.911856,66.9215,1.44134,1,13,26.698,-2.05858,106.291,-0.240332,1,13,23.7417,-0.899193,34.0044,-0.844126,-1,13,1
97.5376,86.868,69.6505,110.103,89.921,2.21954,418.659,2.51572,1,13,63.8619,-0.714822,80.8844,-2.19057,1,13,34.7008,1.53309,84.1209,0.661713,-1,13,1
93.4011,71.055,45.8655,71.2063,60.1351,1.95764,217.2,1.21074,-1,11,56.9142,-0.774969,74.8776,-0.657339,1,13,38.0531,0.698728,47.7264,2.78491,1,11,1
90.4802,51.212,78.9717,90.5641,63.4274,1.25977,120.776,-1.76266,1,11,40.153,1.0823,66.0571,0.440994,-1,11,25.9647,-0.61877,31.0962,-1.1046,-1,13,1
90.0012,141.847,74.1924,60.642,127.396,-0.0633022,127.651,-0.856108,1,11,51.8029,-2.11321,217.457,1.70005,-1,13,37.6477,-0.511878,42.6885,-2.1661,-1,11,1
84.6695,18.1957,44.3419,83.5285,43.28,1.34292,88.5356,-2.60412,1,11,39.421,-0.27299,40.8992,-2.56724,-1,13,36.2392,0.50177,40.8977,0.110577,-1,11,1
89.3696,127.705,88.7902,152.312,96.1579,-1.11795,162.773,2.65678,-1,13,66.4885,-0.213005,68.0026,-0.0403815,1,13,59.0105,-1.31374,117.693,1.40692,1,13,1
90.4974,37.2631,45.0797,81.2955,51.8929,-1.0135,80.9055,2.97075,1,13,42.0589,2.18918,190.105,-0.676777,1,13,41.5429,-1.63084,110.171,-0.962321,-1,13,1
94.4453,63.3803,37.6987,103.632,186.208,0.733593,238.6,0.9822,-1,11,52.5076,1.28022,101.744,-1.54449,-1,11,44.6795,0.12548,45.0317,3.01034,1,11,1
90.9207,36.119,49.8482,69.8492,56.6123,-1.07693,92.7392,-2.83131,-1,13,34.3911,-0.284041,35.788,0.96737,1,13,31.5445,-0.0260941,31.5554,1.30849,-1,13,1
91.843,49.7188,31.9591,49.0085,70.9031,-0.706172,89.3291,-2.11562,-1,11,37.4687,-0.355605,39.8628,1.73372,1,11,22.0804,0.433014,24.183,0.787921,1,11,1
99.0503,86.522,69.1152,72.0983,91.9689,2.05694,365.57,-0.361378,1,13,42.2738,1.33981,86.2434,1.12263,-1,11,36.0929,1.54276,88.2698,-2.28193,-1,13,1
95.5777,103.637,86.51,70.2629,69.6808,0.897253,99.6626,-1.47231,-1,13,69.0752,0.539533,79.3752,-2.92713,1,13,29.03,-1.56316,72.3333,2.81862,-1,11,1
91.2995,50.2699,52.191,132.457,101.347,0.938695,149.375,2.40944,1,13,77.2217,1.62904,204.449,-1.5252,-1,11,27.0008,1.64181,72.3371,1.66496,1,11,1
81.4165,47.4646,47.9464,82.56,44.2508,0.508793,50.1031,2.39583,-1,13,43.4322,-0.260054,44.9093,0.398112,1,13,39.2761,-1.22112,72.3835,-1.51993,1,13,1
86.8884,51.3801,32.0865,51.959,74.0055,-1.00561,114.686,0.433086,1,11,38.5602,-0.10777,38.7845,2.87664,1,13,25.5972,-0.6311,30.8662,-3.10679,-1,11,1
90.5446,69.2648,41.2755,91.2981,77.124,0.55339,89.2378,-0.016091,-1,13,61.4654,-0.722599,78.223,1.54052,-1,13,52.5149,-0.685675,65.3512,-2.89926,1,13,1
86.2354,38.4348,42.0746,118.457,84.4642,-1.75479,251.499,2.37922,1,13,51.2939,-0.272875,53.2155,1.18313,-1,11,22.3975,-1.84663,72.7496,-1.19217,1,11,1
85.1047,199.813,47.7053,46.8824,132.254,0.325381,139.317,1.89526,-1,13,92.903,0.685772,115.618,1.59981,1,13,74.2924,-0.339548,78.6165,2.42929,1,13,1
99.6596,155.235,99.4044,66.0152,148.053,0.589419,174.524,-1.97553,1,13,73.8506,1.84861,240.327,0.825821,1,11,32.063,0.0187861,32.0689,-0.526187,-1,13,1
94.1878,4.86912,39.3323,50.244,47.8583,-2.29267,239.347,-0.0495347,1,11,45.5608,-2.01605,174.083,3.00009,-1,11,22.5428,-0.0788202,22.6131,2.05631,-1,13,1
88.4722,32.7757,170.446,42.796,58.8295,-1.27251,113.244,-1.73051,1,11,30.5337,-1.97216,111.835,1.01829,-1,11,29.0725,-1.75791,86.8212,-0.451762,1,13,1
91.217,55.0413,35.2715,84.7896,57.0509,-0.58688,67.1612,1.73277,1,13,53.4357,2.33638,278.946,-1.19881,-1,13,47.8291,-0.943256,70.7318,-2.50111,-1,13,1
91.1501,42.2315,66.9673,82.2009,67.0571,-0.847109,92.5906,0.97792,1,11,25.2328,0.294648,26.3361,0.864374,-1,11,24.8653,0.108497,25.0118,-2.11883,-1,11,1
90.0253,62.739,87.418,94.2322,85.4954,-0.794125,113.9,2.47251,1,11,26.3049,-1.7212,75.8906,2.30405,1,11,24.228,-0.766954,31.7098,-0.371158,-1,11,1
89.1747,56.9607,67.4102,127.86,79.4944,-0.720473,101.035,-1.2194,1,13,62.6678,-1.47591,144.249,-3.08807,1,13,25.8099,-0.948972,38.3304,2.34569,-1,13,1
82.5216,99.5649,66.3751,74.3378,80.0417,0.571804,93.4874,3.06081,1,11,67.7074,1.69859,191.246,-1.02528,-1,11,47.241,0.693861,59.0765,0.0401296,1,11,1
88.7961,81.8729,37.6526,68.7468,57.967,-0.29646,60.5331,1.25663,1,13,54.0573,-1.82446,171.922,2.06728,-1,13,28.5369,-2.10999,119.418,0.555808,-1,13,1
89.1326,23.0502,45.2669,69.7724,49.706,1.63193,131.952,2.39104,1,13,28.6289,-0.36258,30.5315,1.44464,-1,11,26.754,0.321496,28.1488,-0.808869,-1,13,1
91.3414,3.22129,32.5344,67.2543,45.2932,-0.350784,48.1087,1.76758,-1,13,42.1309,0.250367,43.4584,-1.35997,1,13,34.7613,1.77418,105.414,1.26331,1,11,1
90.9823,82.3524,53.1114,73.5818,59.2074,-0.867121,82.8965,-2.7495,1,11,49.8365,0.127702,50.2434,2.09763,-1,11,27.6371,1.88177,92.8248,-0.264507,1,11,1
88.9939,24.9737,50.5538,75.834,47.7869,0.385823,51.388,0.645538,1,11,34.7069,-0.597825,41.0958,-1.96754,-1,11,30.1872,-1.49816,70.8944,-1.11927,1,13,1
98.2689,170.364,181.487,72.6084,145.58,1.7093,415.344,1.73062,1,11,85.8748,1.30079,169.366,-0.428603,1,13,44.7578,1.10506,74.9827,0.6234,-1,11,1
91.8214,120.054,145.614,80.104,100.82,-0.391684,108.653,-0.643714,1,11,38.539,-0.90573,55.4574,2.10358,1,11,26.46,-1.83991,85.3968,-1.48697,-1,11,1
87.9095,2.98618,48.4427,84.7698,45.0194,-0.616932,53.862,3.08828,-1,11,42.8832,-0.544556,49.4002,-0.00582009,1,11,37.6384,-1.80815,117.866,-0.128556,1,13,1
89.0243,40.9594,106.18,42.7278,106.22,-0.681549,131.86,2.40103,1,13,62.0262,1.58779,158.083,0.545788,-1,13,35.8258,1.4757,82.4483,-1.91485,1,13,1
92.2909,95.2999,98.6372,85.7513,76.9157,0.418987,83.7663,0.515775,1,11,38.6657,1.55158,95.3273,-0.770253,-1,11,25.5813,1.73136,74.5106,-1.22607,-1,13,1
88.4912,88.951,37.0175,82.4528,83.7648,-1.72088,241.593,-1.95841,-1,11,46.0731,-1.29825,90.6693,-0.16755,1,13,41.5845,-1.81449,131.009,2.63405,1,11,1
88.2749,116.429,43.4296,47.5633,154.777,1.66808,424.907,1.07502,-1,13,73.4226,-0.371134,78.5375,-1.99686,1,11,70.7225,-0.701035,88.8243,-0.735555,-1,11,1
89.7541,111.709,90.4554,52.629,65.8018,0.439847,72.2703,2.01282,-1,11,47.7734,1.87261,159.061,2.38055,1,11,34.5749,1.20119,62.6654,-0.44227,-1,13,1
90.7003,43.8628,33.5395,93.9166,73.3109,-0.963889,110.087,-1.57525,1,11,45.024,0.789679,59.8072,0.35089,1,11,35.2154,2.19998,160.857,2.35913,-1,11,1
92.8902,81.9801,72.5608,77.7852,102.328,-2.01211,389.501,-0.652242,-1,13,37.7005,-0.708156,47.5554,-2.6155,-1,11,20.3524,-2.38863,111.84,2.47084,1,13,1
90.4357,56.4656,56.0352,69.1978,67.8742,-0.75881,88.3707,-2.98792,1,13,35.7468,-1.26288,68.2482,1.13532,-1,13,30.6088,0.34555,32.4547,1.02855,-1,13,1
84.9795,20.1236,38.0851,63.7481,47.3,1.522,113.512,1.1082,1,13,37.9112,1.07429,61.9742,-2.45688,-1,13,27.7948,1.27153,53.4594,1.53933,1,11,1
89.9958,92.3328,48.5943,54.2652,85.8879,0.559776,99.6995,-3.0549,-1,13,37.7808,1.18966,67.8223,-1.44113,1,13,23.6035,1.07199,38.5151,2.15269,-1,11,1
91.6282,79.3885,35.1322,35.319,66.0259,-1.07633,108.108,1.03684,-1,13,44.0723,-2.09978,182.611,-2.71357,-1,11,39.2106,-2.19942,179.009,-0.455529,1,13,1
92.4561,226.946,49.3994,50.5338,198.281,-0.267557,205.421,0.186665,-1,13,186.784,0.649023,227.524,-2.96901,1,11,43.0021,-0.727415,54.8897,-0.732674,1,13,1
99.4127,72.3082,31.5723,40.5529,79.0646,-1.17848,140.623,2.43355,-1,11,27.3974,0.061117,27.4486,-1.85712,1,11,25.0576,1.72582,72.6065,1.46328,-1,13,1
84.9133,37.9987,50.6539,65.1629,26.0762,0.326632,27.4798,-1.95946,-1,13,23.9015,-0.833352,32.6926,-2.82389,1,11,21.1413,1.87769,70.7316,2.32325,-1,11,1
94.0423,57.4007,30.0455,62.6508,77.2017,2.02558,297.705,-0.518221,-1,11,33.9042,-1.83278,108.683,2.91458,1,13,32.956,2.06562,132.103,1.88152,1,11,1
89.9253,28.6137,39.2614,67.3027,45.9935,0.484466,51.4976,1.34744,-1,13,38.6695,1.43647,85.9161,-1.1259,1,13,29.213,-0.298232,30.5218,-0.156993,-1,11,1
92.4252,62.5986,65.6921,68.549,54.4449,-0.316024,57.1864,-1.49485,-1,11,30.1509,1.29993,59.4213,-3.05186,1,11,20.5144,0.473802,22.8604,-0.51414,1,11,1
91.6632,142.977,57.8213,117.781,80.4075,-2.09893,332.888,-1.4783,1,13,74.9589,-1.24181,140.575,-0.673651,-1,13,68.2194,-2.02083,261.864,3.07953,1,11,1
86.986,55.7709,39.5569,83.1152,80.4706,0.242351,82.8455,1.1286,-1,13,77.4022,0.405949,83.8681,-2.48938,1,13,21.8005,-0.284033,22.686,0.757901,-1,13,1
92.8701,111.095,54.376,50.6611,95.8947,-0.564243,111.569,1.14646,1,13,50.8762,-1.55924,126.313,-2.04862,1,11,38.6822,-1.41574,84.3715,-0.200049,-1,13,1
93.2343,151.198,49.2193,112.06,144.747,-1.24878,273.06,-0.839691,1,11,94.1362,-2.06185,375.968,1.69536,1,13,25.1963,-2.08068,102.483,-2.23486,-1,11,1
89.4075,90.6453,55.724,107.089,102.328,-1.24621,192.62,3.05917,-1,11,83.479,0.135707,84.249,-0.80765,1,13,22.8879,-1.71805,65.8377,0.853423,1,11,1
93.0709,31.2915,57.7073,118.165,63.2982,-0.568308,73.7981,-0.373748,1,11,61.8905,-1.11321,104.367,-2.12678,1,11,34.6259,-0.414126,37.6378,2.49935,-1,11,1
90.4883,92.0387,77.6774,114.886,92.2145,0.705029,116.098,2.05854,1,11,46.7413,0.797524,62.4109,-2.15253,1,13,25.6606,-0.329182,27.0635,-2.50735,-1,11,1
88.4062,101.579,69.2858,91.2819,89.6021,-0.523546,102.165,1.36529,-1,13,38.3009,0.180906,38.9295,2.81593,1,13,36.9616,-1.86906,122.648,-1.51303,1,13,1
91.8273,64.3729,38.3618,38.8911,41.2033,-1.38662,87.5819,-1.16897,-1,13,34.1148,1.57329,85.7962,2.41701,-1,11,30.4645,0.667352,37.504,-2.09038,1,13,1
94.2123,111.369,85.7897,70.0476,72.75,0.289654,75.8232,0.657184,-1,11,64.3138,-0.424916,70.2078,1.90454,1,11,41.2,-1.98391,152.619,-2.83739,1,11,1
90.8906,84.2959,34.7678,64.4387,132.205,-2.28002,653.042,-2.09693,1,13,99.7204,-1.57811,251.901,-2.89578,1,13,22.9223,-1.95333,82.4504,0.989764,-1,13,1
95.4597,63.79,37.0871,58.6562,73.3883,-0.908972,105.852,2.41191,-1,13,26.5852,0.295043,27.7509,-1.75532,1,13,26.1198,0.404346,28.2843,0.590837,-1,11,1
90.4406,67.6463,73.118,90.359,77.6404,-0.648337,94.5378,2.5411,-1,11,34.2437,-0.350582,36.3698,-1.65507,1,11,32.1601,0.912694,46.5111,-2.10369,1,13,1
87.1766,76.0793,73.7632,47.5833,99.2191,-0.0387066,99.2935,1.91948,1,13,41.7719,1.44611,93.6123,-0.78579,-1,13,34.9853,-0.497828,39.411,-1.05285,1,13,1
93.4943,33.5136,33.5004,59.7902,46.5226,-2.20163,212.85,-1.27236,-1,11,37.5323,-1.0077,58.2565,1.07597,1,11,29.852,1.57174,74.9689,-1.01526,1,13,1
91.416,111.958,52.8831,35.5684,90.2984,0.163736,91.5116,1.78281,-1,13,51.7229,0.606106,61.518,2.68377,1,13,37.6504,-0.933498,55.2815,0.662946,1,13,1
90.0174,27.2592,45.6676,63.5129,40.5014,0.172789,41.1075,-0.125361,-1,11,24.3814,-1.70551,69.3145,2.3016,1,11,24.3308,-2.03861,95.0133,-0.582301,1,11,1
89.3711,79.5918,37.1,48.1116,94.9745,1.16828,167.505,-1.2179,1,13,24.6662,1.1095,41.471,1.13248,-1,13,20.2526,1.93855,71.8217,2.88327,-1,11,1
94.2577,21.9376,85.7201,73.4737,35.9804,0.53542,41.2621,2.69743,-1,11,24.8724,0.596722,29.4336,-0.387126,-1,11,23.9281,-1.61558,62.5667,-1.07951,1,11,1
90.467,121.916,81.3285,30.86,77.3025,-0.406384,83.774,-1.01117,1,11,71.8496,-0.0287702,71.8793,-2.23997,-1,11,38.4766,-0.15203,38.9221,1.20335,1,11,1
87.3311,87.5871,46.0405,53.2667,113.747,0.855444,157.967,0.676437,1,11,51.6605,-1.79988,160.515,2.72953,-1,13,44.8801,-0.330063,47.3471,-2.6832,1,13,1
92.4293,46.7858,48.3107,78.0318,73.2298,-0.444027,80.5683,-1.80605,1,13,38.4961,-2.24905,184.478,-0.24189,1,11,30.3259,-0.504907,34.2744,1.73413,-1,13,1
97.8081,28.178,30.2278,62.2223,49.7602,0.835249,68.1504,0.25697,1,13,36.1932,-0.491479,40.6532,1.17855,1,11,23.8038,-0.958444,35.6002,-2.56461,-1,13,1
85.727,31.2412,34.3618,87.8097,59.9302,-1.56228,149.206,-1.71728,1,13,59.4525,0.938572,87.6186,0.845939,1,13,29.6533,-1.15434,51.7035,1.60728,-1,13,1
93.1264,250.592,335.415,69.6165,131.959,-0.206757,134.79,-1.12251,1,11,127.766,-0.68985,159.393,-1.65453,-1,11,29.3052,-1.88048,98.3068,-0.415002,-1,13,1
92.6394,37.9135,49.1825,94.6929,64.3469,-1.59619,165.271,1.23114,-1,13,53.6518,-1.03942,85.3395,-2.69313,-1,11,27.72,-2.49569,169.266,-2.14285,1,13,1
91.9733,52.6187,72.6811,83.9308,69.069,-1.84534,224.068,-1.31367,-1,11,33.986,-1.34195,69.4646,0.994597,1,11,25.4521,0.365272,27.169,-0.0913874,-1,11,1
83.1712,18.7943,82.4668,56.1018,47.3469,2.36277,253.649,-0.0218589,-1,13,41.9642,-1.81294,132.011,1.3336,1,11,37.8085,2.25929,183.006,-2.77833,1,13,1
