mll12,mll13,mll23,ptll12,ptll13,ptll23,met_et,mtw1,mtw2,mtw3,lep1_pt,lep1_eta,lep1_E,lep1_phi,lep1_ch,lep1_ID,lep2_pt,lep2_eta,lep2_E,lep2_phi,lep2_ch,lep2_ID,lep3_pt,lep3_eta,lep3_E,lep3_phi,lep3_ch,lep3_ID,weight
106.88,85.1078,44.6721,74.6934,32.2096,46.9453,60.8674,103.795,93.9261,45.9029,52.1502,0.118864,52.519,-2.05186,1,11,37.6991,-1.73514,110.196,3.03499,1,13,24.6014,-1.15757,43.0085,1.55998,-1,11,1
87.7623,78.837,94.3263,36.0727,66.2144,22.1516,40.8661,92.3821,37.82,49.3551,52.7593,-1.92035,183.864,-3.01105,1,13,41.4866,-2.15504,181.382,-0.619324,-1,13,26.7345,-0.346026,28.3511,2.02084,-1,11,1
103.683,90.6913,79.8655,99.8987,45.9096,28.392,31.9103,49.3961,1.44204,59.9733,64.7193,-2.17082,287.34,3.08927,1,11,52.731,-0.844617,72.6847,1.97528,-1,13,29.7112,-1.33719,60.4757,-0.7433,-1,11,1
96.2151,89.0885,15.9473,32.1548,47.4304,54.0589,17.863,51.1495,18.9509,6.53,56.8709,1.27149,109.379,2.71636,-1,11,30.3183,0.0921394,30.4471,-0.865524,1,11,25.7028,-0.129108,25.9175,-1.39827,1,13,1
73.8457,36.6604,89.8855,75.235,80.36,48.033,99.7489,38.6855,50.3267,52.0218,51.7679,1.08552,85.3838,0.0146798,-1,11,43.5634,2.00092,164.039,-1.31372,1,13,30.4247,0.291589,31.7275,0.453084,-1,13,1
189.923,50.1974,83.1682,22.6195,67.3737,62.8203,46.7557,82.6677,75.4649,67.4336,56.4514,2.1009,234.156,-0.438152,-1,11,54.921,-0.170755,55.7238,2.29531,1,13,24.3161,1.48601,56.4828,0.851703,-1,13,1
129.192,90.809,60.68,69.7083,15.1962,8.1869,8.75785,35.892,31.9521,9.50111,39.0543,1.94192,138.947,2.29921,1,11,30.6669,-0.822595,41.6409,2.33779,1,11,24.7882,0.0871979,24.8825,-1.01083,-1,11,1
69.3504,35.5476,21.5812,80.1947,80.4935,60.1872,75.9197,137.557,80.7426,76.9646,62.4263,-1.33017,126.292,-0.305868,1,13,36.1583,-0.530579,41.3685,0.989733,-1,13,25.1737,-1.12097,42.7172,0.596269,-1,13,1
222.541,95.3707,68.9674,10.5646,35.4115,81.1757,15.852,11.8768,56.6418,42.7111,63.1808,0.487504,70.8385,1.72461,-1,11,52.7715,-2.0601,210.405,-1.44825,1,11,28.9638,-0.48196,32.3934,-1.20339,1,11,1
88.4025,61.5461,110.074,19.9626,50.6857,54.0404,47.4062,65.2167,69.1831,72.5189,38.3875,-0.579357,45.0123,-3.05808,1,13,37.2257,0.661194,45.6638,-0.449975,-1,13,27.7354,-1.85616,90.9083,-1.64107,1,13,1
90.3255,20.7934,55.4787,99.7192,88.678,70.4838,36.3219,95.248,78.3904,61.4115,62.5589,0.430805,68.4545,-2.80621,-1,11,62.5338,1.20352,113.561,2.18055,1,11,26.3694,0.911081,38.092,-2.64187,1,13,1
231.143,107.231,92.2868,10.527,108.788,64.0718,53.6915,111.204,72.0975,87.333,85.8866,-1.48017,198.454,-1.35727,1,13,75.4707,0.324554,79.4806,1.80327,-1,11,35.848,0.0339158,35.8688,-0.327851,-1,13,1
111.638,84.9393,67.9465,31.2784,78.991,24.3501,144.358,185.387,68.6622,90.3517,62.5534,-0.100777,62.8713,2.60802,-1,11,42.2123,0.831383,57.6608,-0.0669524,1,13,25.3201,1.59215,64.7914,-2.66545,1,11,1
90.6006,59.0006,68.8822,87.0826,75.7652,23.482,63.9141,134.61,77.4483,58.0585,70.9309,0.446689,78.1258,-0.66035,1,11,47.4518,-0.264889,49.1263,-2.18649,-1,11,24.133,0.120035,24.3071,0.873409,-1,11,1
62.714,141.7,159.494,105.936,43.9258,41.5188,62.7966,131.78,99.276,25.0392,69.3221,-0.359539,73.8512,1.35999,-1,11,42.7527,-1.26406,81.7061,2.04533,1,13,31.1081,1.64102,83.2799,-2.25237,1,13,1
255.548,81.4275,138.483,25.9869,32.5781,67.9251,19.9823,40.8267,50.9428,41.1938,58.902,-1.49898,138.434,-0.909624,1,13,40.1068,1.74911,118.785,1.86061,-1,13,27.9388,-1.19782,50.4957,1.98161,-1,13,1
64.6885,61.6608,13.634,21.3282,24.6681,43.9679,28.4635,43.4064,44.6471,33.5359,44.053,-2.16296,194.094,-1.27046,-1,13,24.0111,-2.24264,114.345,2.0959,1,13,21.8006,-2.43939,125.934,1.52587,-1,11,1
83.8789,125.803,88.0598,56.0462,37.7574,49.7693,48.1832,87.401,3.57648,71.5819,58.9512,-2.29639,295.902,-0.6096,1,11,41.2824,-2.06573,165.497,1.39329,1,13,40.0402,-0.695895,50.1331,-3.06517,-1,13,1
154.016,314.005,80.8018,94.6149,70.7935,44.3276,34.6702,106.945,63.2903,13.7774,91.3743,2.32343,470.971,2.53755,-1,13,38.899,0.489612,43.6553,-2.04642,-1,11,20.7596,-1.58804,52.9211,-0.488534,1,11,1
58.9733,94.2168,32.2413,54.4993,39.5673,52.2495,98.2235,123.439,98.2914,78.1325,43.838,0.832831,59.9405,1.40501,-1,11,28.9104,-0.0890847,29.0254,-0.081816,-1,13,25.3712,-1.10418,42.4744,-0.631995,1,13,1
90.8376,58.3824,49.1844,20.325,43.0781,47.4107,5.53438,16.3312,21.9253,23.6713,45.0428,-1.09393,74.7911,2.73952,-1,13,42.6228,-1.79376,131.669,0.0626671,1,13,25.3996,-1.60228,65.6043,-1.60716,1,11,1
120.821,92.9865,49.2911,71.5126,41.1655,46.0161,30.9353,84.872,58.2369,20.8063,67.8441,1.85558,222.249,1.60138,-1,13,34.5561,0.104342,34.7444,-2.96485,1,11,26.701,1.00192,41.2624,-1.50832,1,13,1
116.072,93.228,92.9657,134.173,93.4205,60.4755,19.7559,64.3171,63.9655,13.1498,77.8759,-1.71957,224.332,-1.21664,-1,13,59.9243,-0.226452,61.4674,-0.752716,-1,13,44.8004,-0.917186,65.0028,-2.69333,1,13,1
92.4421,69.2906,49.5096,15.0962,39.1484,56.7647,77.5629,17.1022,109.324,83.7511,50.7025,-0.609901,60.4285,1.75154,1,11,41.4034,-0.240365,42.6053,-1.12976,-1,11,24.6079,-1.32316,49.4812,-2.24176,1,13,1
260.161,74.1925,119.776,53.1077,165.61,33.5555,60.7507,11.1131,133.552,8.54764,121.899,0.749812,157.801,0.693808,-1,11,73.5992,-0.939141,108.513,-2.68144,1,11,43.7331,-0.226434,44.8591,0.7306,1,11,1
162.612,90.9528,49.0774,65.253,64.8483,80.634,27.9443,66.4967,81.027,35.3718,87.8312,-0.963444,131.847,-2.25039,-1,13,65.16,-2.0397,254.722,0.0585387,1,13,23.2827,-1.21622,42.7327,1.02906,1,13,1
38.8411,59.5213,56.8441,93.1731,51.0668,41.138,37.6745,65.851,51.3085,55.5224,48.0781,-0.395543,51.8884,-1.97378e-05,-1,11,47.7227,0.256971,49.3071,0.469496,1,11,20.8253,0.72811,26.594,-1.63947,1,13,1
107.93,83.0223,71.8799,60.8995,81.2735,32.5342,44.7168,118.991,34.187,50.2641,79.2928,-0.255614,81.8974,-0.0122992,-1,11,44.5421,-0.335413,47.0713,2.26072,1,13,29.2284,-1.09274,48.4861,-1.69905,1,11,1
141.061,90.3805,40.4499,27.6431,52.5178,73.5399,11.0818,46.6688,25.5255,27.4999,75.4302,-2.14327,326.029,-1.72404,-1,11,48.4005,-0.998692,74.6117,1.51343,-1,13,28.3991,-1.88275,95.4739,0.907079,1,11,1
93.5031,84.228,39.6824,3.55191,36.3367,76.8482,2.43438,11.548,17.7466,10.946,48.4495,1.4593,109.868,-1.40107,1,13,44.9099,1.59381,115.095,1.74686,-1,13,39.1487,2.07468,158.31,0.910339,1,11,1
242.19,68.7385,106.496,12.2758,36.5003,70.3715,147.806,87.9981,156.869,107.967,54.773,-1.29361,107.361,2.04255,1,11,49.2763,1.68834,137.858,-1.31071,-1,11,21.4846,-0.843885,29.5995,-1.53902,-1,11,1
83.3585,94.5112,92.3445,78.0827,44.8331,29.3815,24.2866,19.0689,31.0862,60.1849,63.9475,-1.97658,235.216,0.37841,-1,11,41.3348,-1.13983,71.2222,1.89261,1,11,37.9793,-2.44946,221.579,-2.00346,1,11,1
