mll12,mll13,mll23,ptll12,ptll13,ptll23,met_et,mtw1,mtw2,mtw3,lep1_pt,lep1_eta,lep1_E,lep1_phi,lep1_ch,lep1_ID,lep2_pt,lep2_eta,lep2_E,lep2_phi,lep2_ch,lep2_ID,lep3_pt,lep3_eta,lep3_E,lep3_phi,lep3_ch,lep3_ID,weight
161.374,284.751,159.045,138.007,79.2592,65.7177,25.1221,84.3341,90.3646,15.7897,103.485,1.60285,267.43,0.586953,-1,11,83.0253,0.556286,96.2063,-0.899732,1,11,33.4962,-1.47652,77.1441,3.08574,-1,13,0.0934919
92.2956,92.0415,71.3098,85.4757,52.6594,39.2325,32.6366,85.606,77.6305,0.914886,67.0826,-0.511742,76.0599,1.37221,1,13,53.1429,-1.12222,90.269,2.94556,-1,11,25.3446,-1.70102,71.7509,-0.969524,1,13,0.131597
77.0118,60.7431,15.7807,39.6461,55.6677,50.9855,42.5333,64.4205,32.5871,11.9585,56.0905,-1.41414,122.168,2.34968,-1,13,28.6084,-1.86294,94.377,-0.0625015,-1,13,24.7588,-1.83695,79.6821,0.538872,1,11,0.194827
76.512,52.2404,22.7508,16.9099,40.5654,43.4089,139.391,43.9902,124.886,100.016,41.1981,2.44638,239.63,2.48805,-1,13,28.4607,1.44129,63.5069,-0.979797,1,13,20.3347,1.63113,53.9416,-1.94297,-1,11,0.263827
35.6217,106.551,90.6403,38.4887,26.3959,9.2433,99.4412,66.4041,95.9584,31.3088,28.4647,-0.942209,42.0625,-0.889624,1,13,23.694,-0.732694,30.3438,-2.37898,1,13,20.8156,1.95829,75.2309,1.16076,-1,13,0.0873676
132.954,57.116,113.555,68.2763,66.8304,9.96679,53.5318,63.8761,19.0202,76.2661,58.9152,-0.624474,70.781,2.56608,1,13,38.3491,1.39941,82.4424,-2.0843,1,13,28.3838,-0.877221,40.0233,1.05203,-1,11,0.0821547
103.616,68.6227,30.5814,68.5947,78.3808,59.0718,30.0596,63.4767,0.63368,25.423,59.018,-2.12422,250.409,2.67115,-1,13,42.6137,-0.797843,56.9116,0.982022,1,11,23.5384,-0.578149,27.5831,1.96079,1,11,0.0640224
196.151,171.438,19.1714,189.227,197.347,73.6732,87.4692,128.273,97.6174,93.8946,228.973,1.3227,460.231,-1.884,-1,11,43.3291,1.20681,78.9013,0.887566,-1,13,31.6272,1.56411,78.8733,1.26281,1,11,0.0974879
141.93,192.493,101.569,122.008,162.874,23.5298,29.6992,88.0288,60.7473,4.70324,149.891,2.15913,657.951,1.30942,-1,11,36.8263,1.98566,136.647,-2.45955,-1,13,34.8165,0.142519,35.1708,0.0150281,1,13,0.0714994
155.389,120.735,208.73,155.742,118.417,59.5549,18.2226,78.5827,39.04,39.0595,108.016,-0.636064,130.613,0.190591,-1,13,68.2134,-2.04966,269.241,1.19276,1,13,21.0864,1.32373,42.4212,-0.947434,1,13,0.16369
