mll12,mll13,mll23,ptll12,ptll13,ptll23,met_et,mtw1,mtw2,mtw3,lep1_pt,lep1_eta,lep1_E,lep1_phi,lep1_ch,lep1_ID,lep2_pt,lep2_eta,lep2_E,lep2_phi,lep2_ch,lep2_ID,lep3_pt,lep3_eta,lep3_E,lep3_phi,lep3_ch,lep3_ID,weight
55.3001,80.6718,47.788,77.4875,40.916,19.2621,76.0639,138.328,72.2896,20.5885,63.0497,-1.28041,122.191,2.91234,-1,13,26.1164,-0.480221,29.186,-2.22142,-1,11,24.9231,-0.755623,32.3834,0.147551,1,13,0
37.1328,67.7112,63.1987,50.3998,24.8504,10.0416,58.3107,83.5371,60.1304,46.2894,30.831,-1.02781,48.6011,1.90136,1,13,30.2091,-1.47923,69.7434,0.702518,-1,13,28.5776,-2.31503,146.088,-2.10024,-1,11,0.567352
147.814,107.86,13.431,51.2388,58.85,61.3441,83.6227,79.8896,115.475,76.1984,79.6772,0.387998,85.7503,-1.20596,-1,13,41.6526,-1.16537,73.2862,1.33026,1,11,21.1446,-1.16283,37.1254,1.78678,-1,11,0.988015
156.84,75.0455,175.087,23.3432,30.0532,48.1568,64.661,99.5754,19.5766,58.2465,46.5864,-0.545525,53.6921,-2.69605,1,13,28.5447,2.26406,138.813,0.0365092,-1,11,27.4035,-1.42802,60.428,1.10491,-1,13,0.936074
68.4548,69.1611,14.0069,22.4766,17.038,49.2949,107.487,79.056,104.59,82.2986,30.6346,0.703811,38.5406,-2.3968,-1,13,29.4274,1.94753,105.262,1.51091,-1,11,20.1532,2.47356,120.404,1.29221,1,13,0.442038
366.422,68.0544,162.313,163.059,237.579,49.3737,38.9933,165.525,73.0133,43.1218,218.311,1.2004,395.416,-2.17682,-1,11,72.8708,-0.691312,90.9884,1.55796,1,11,23.5389,1.89542,80.0978,-1.53461,1,11,1.12076
151.915,142.141,62.824,97.9137,64.8254,99.0237,46.2487,62.031,63.3687,83.3369,109.736,0.914518,158.913,-2.43443,-1,13,70.9988,0.912277,102.65,-0.361794,1,13,45.0477,0.614472,53.8231,0.767102,1,11,1.20544
64.0665,124.265,76.4057,134.12,89.6891,6.92302,153.803,201.446,152.35,36.2103,108.537,-0.484106,121.505,2.69503,-1,11,39.0379,-0.212574,39.9234,-2.603,1,13,34.2159,0.401435,37.0102,0.402569,-1,13,0.914104
175.576,105.552,201.878,110.717,61.7881,63.1371,22.0477,14.8068,63.8019,38.7174,78.9711,0.275818,81.9941,-0.329982,1,11,72.0948,-1.4056,155.84,1.16836,-1,13,20.6384,1.86214,68.0325,-2.96142,-1,13,1.17349
64.4604,135.573,46.193,50.1441,37.1197,52.5787,61.1435,84.4366,80.3524,72.4737,39.4904,-2.27868,194.81,2.66218,-1,13,27.5134,-0.959882,41.1922,1.1826,-1,13,26.9834,0.514543,30.6351,0.650358,1,13,1.21101
